Date,Open,High,Low,Close,Adj Close,Volume
2001-12-31,43.311749,43.607769,43.283997,43.395004,28.409622,992000
2002-01-02,43.47826,43.47826,42.784458,43.47826,28.464119,845300
2002-01-03,43.47826,43.617020000000004,43.089733,43.469009,28.458069000000002,1992100
2002-01-04,43.47826,43.968548,43.274746,43.950047,28.773004999999998,2368500
2002-01-07,44.042553000000005,44.394081,43.848289,44.218315000000004,28.948618,4429700
2002-01-08,44.218315000000004,44.264568,43.395004,43.617020000000004,28.554971999999996,2132100
2002-01-09,43.70953,44.172062,43.117484999999995,43.367252,28.391453000000002,1790000
2002-01-10,43.459759000000005,43.459759000000005,41.665123,42.710453,27.961465999999998,1063500
2002-01-11,42.553191999999996,42.719704,41.535614,41.933395000000004,27.452745,744400
2002-01-14,41.933395000000004,41.933395000000004,40.971321,41.147087,26.937969,1212600
2002-01-15,41.147087,41.62812,40.980571999999995,41.165588,26.950071,818900
2002-01-16,40.934319,41.99815,40.721554,40.823311,26.726004,1893400
2002-01-17,41.396854,41.406105,40.055504,41.304348,27.040924,1852700
2002-01-18,41.239594,41.304348,40.592045,40.712303000000006,26.653326,642700
2002-01-22,40.240517,41.008327,40.240517,40.740055,26.671490000000002,1171400
2002-01-23,40.934319,41.924145,40.841812,41.914894,27.44063,1457500
2002-01-24,42.035152000000004,43.006477000000004,41.924145,42.96022,28.124983,1684400
2002-01-25,42.765957,43.47826,42.738205,43.154488,28.252157,3417900
2002-01-28,43.163738,43.385754,42.460685999999995,42.553191999999996,27.858509,998600
2002-01-29,42.553191999999996,43.293246999999994,41.896392999999996,42.192413,27.622309,725200
2002-01-30,42.044403,42.534690999999995,41.785385,42.451435,27.791904,1285400
2002-01-31,42.451435,42.997223,42.275669,42.784458,28.009914000000002,1420900
2002-02-01,42.784458,43.459759000000005,42.784458,43.18224,28.270348,1125100
2002-02-04,42.969471,43.246994,42.553191999999996,42.67345,27.937244,963400
2002-02-05,43.043479999999995,43.154488,42.155411,42.340427000000005,27.719215000000002,1060500
2002-02-06,42.29417,42.738205,42.201664,42.451435,27.791904,844800
2002-02-07,42.368179,42.590195,42.072155,42.460685999999995,27.797954999999998,703400
2002-02-08,42.710453,43.404255,42.368179,43.348751,28.379339,673100
2002-02-11,43.533764,44.403332,43.533764,44.301571,29.003120000000003,1690600
2002-02-12,44.264568,44.273819,43.848289,43.922295,28.754828999999997,987400
2002-02-13,43.894543,43.977798,43.385754,43.62627,28.561021999999998,994800
2002-02-14,43.811287,43.940796,43.3395,43.432007,28.433853000000003,616700
2002-02-15,43.663273,44.486588,43.663273,44.236816,28.960733,1170000
2002-02-19,44.218315000000004,44.218315000000004,43.108234,43.200741,28.282442,989600
2002-02-20,43.570766,43.931545,43.015728,43.367252,28.391453000000002,1203600
2002-02-21,43.432007,43.848289,42.784458,43.024978999999995,28.167377000000002,1641900
2002-02-22,43.3395,43.663273,43.246994,43.570766,28.524687,2094600
2002-02-25,43.70953,44.301571,43.496761,44.264568,28.978896999999996,1172400
2002-02-26,44.37558,44.38483,43.765034,43.913044,28.748779,965100
2002-02-27,43.987049,45.152637,43.940796,45.134136,29.548199,2681800
2002-02-28,45.790936,45.790936,44.773357,44.865864,29.372541,2511900
2002-03-01,45.097134000000004,46.068455,45.004627,45.679928000000004,29.905495000000002,1443300
2002-03-04,46.253468,47.641071000000004,46.012951,47.567066,31.14098,1666300
2002-03-05,46.790009000000005,47.030529,45.698429,45.790936,29.978182,1250200
2002-03-06,45.605919,47.132286,45.513412,46.790009000000005,30.632247999999997,1240400
2002-03-07,46.790009000000005,46.947269,46.299721000000005,46.438484,30.402096000000004,749100
2002-03-08,47.150787,47.363552,46.456984999999996,46.549492,30.474798,896700
2002-03-11,46.734505,47.456059,46.530991,47.178539,30.886615999999997,1364300
2002-03-12,46.80851,47.178539,46.595745,47.178539,30.886615999999997,671300
2002-03-13,47.178539,47.224792,46.577244,47.002777,30.771526,959600
2002-03-14,47.002777,47.539314000000005,46.864014000000005,47.289547,30.959282,557300
2002-03-15,47.872341,48.418133000000005,47.437557,48.057354,31.461940999999996,1180600
2002-03-18,48.057354,48.575394,47.974098,48.334877,31.643639,2064200
2002-03-19,48.112858,49.306197999999995,48.112858,49.074932000000004,32.128132,972100
2002-03-20,49.028679,49.509712,48.38113,48.751156,31.916147,1050000
2002-03-21,48.519890000000004,48.621646999999996,46.901016,47.585567,31.153090000000002,933300
2002-03-22,47.456059,47.779835,46.697502,47.03978,30.795769,957500
2002-03-25,46.438484,46.567993,45.85569,45.929695,30.069021000000003,1062200
2002-03-26,45.837189,47.021278,45.837189,46.854763,30.674639000000003,1249500
2002-03-27,46.66975,48.186863,46.623497,47.992599,31.554246999999997,849100
2002-03-28,48.048103000000005,48.094357,47.548565,47.779835,31.414351,856500
2002-04-01,47.641071000000004,47.650321999999996,46.225716,46.956520000000005,30.87303,839100
2002-04-02,46.80851,46.854763,46.207214,46.614246,30.647999,796000
2002-04-03,46.623497,46.762257,45.744682,45.883441999999995,30.167507,802900
2002-04-04,45.513412,45.513412,44.616096,45.180389,29.705269,1531800
2002-04-05,45.642921,46.493988,45.605919,46.179462,30.362140999999998,832200
2002-04-08,45.790936,46.419983,45.568915999999994,46.253468,30.410789,768600
2002-04-09,46.438484,47.104534,46.271969,46.762257,30.745312,561000
2002-04-10,47.03978,47.770584,46.938019,47.178539,31.019021999999996,688700
2002-04-11,47.18779,47.456059,46.947269,46.956520000000005,30.87303,749700
2002-04-12,47.021278,47.021278,46.382979999999996,46.790009000000005,30.763565000000003,620600
2002-04-15,46.762257,46.910267,45.744682,46.040703,30.270895,787900
2002-04-16,46.160961,47.502311999999996,46.160961,47.280296,31.085918,627900
2002-04-17,47.178539,47.345051,46.66975,46.716003,30.714909000000002,833100
2002-04-18,46.725254,47.104534,46.29047,46.37373,30.489865999999996,499300
2002-04-19,46.651249,47.086033,46.382979999999996,46.438484,30.532427000000002,548000
2002-04-22,46.530991,46.530991,45.143387,45.439407,29.875563,1111100
2002-04-23,43.200741,44.236816,42.645699,43.052731,28.306385,2630100
2002-04-24,42.784458,44.680851000000004,42.784458,44.403332,29.194371999999998,2095100
2002-04-25,44.403332,44.458836,43.672527,44.301571,29.127451,2449100
2002-04-26,44.301571,44.569843,44.024052000000005,44.403332,29.194371999999998,2058500
2002-04-29,44.310821999999995,44.310821999999995,43.404255,43.70953,28.738203000000002,1302100
2002-04-30,43.802036,44.588345000000004,43.570766,44.449585,29.224773,1276700
2002-05-01,44.449585,45.254395,43.570766,45.245144,29.747833,1412400
2002-05-02,45.245144,46.891766,45.189640000000004,46.891766,30.830472999999998,1366600
2002-05-03,46.891766,47.012028,46.253468,46.910267,30.842632000000002,1210300
2002-05-06,46.762257,46.984272,46.160961,46.29047,30.435114000000002,1018600
2002-05-07,46.438484,47.409805,46.216465,46.891766,30.830472999999998,752000
2002-05-08,47.215542,47.733582,47.086033,47.493061,31.225792,689500
2002-05-09,47.446808000000004,48.205364,47.400555,48.038853,31.584659999999996,660300
2002-05-10,48.038853,48.038853,46.762257,47.197041,31.031178999999998,1038000
2002-05-13,47.206291,47.465309000000005,46.530991,47.224792,31.049421000000002,607500
2002-05-14,47.317299,48.316371999999994,47.317299,48.316371999999994,31.767118,779200
2002-05-15,47.946346000000005,48.640147999999996,47.918594,48.279369,31.742784999999998,730900
2002-05-16,48.529140000000005,48.612396000000004,47.779835,47.881592,31.481251,673600
2002-05-17,47.872341,48.066604999999996,47.104534,47.724331,31.377851,1137200
2002-05-20,47.659572999999995,47.659572999999995,46.901016,47.021278,30.915621,427600
2002-05-21,47.021278,47.557815999999995,46.753006,46.919518,30.848698,477000
2002-05-22,46.688251,47.132286,46.530991,47.076782,30.952105,711700
2002-05-23,46.993522999999996,47.456059,46.577244,47.382053000000006,31.152815000000004,617100
2002-05-24,47.391304,47.594818,46.577244,46.725254,30.720984,439500
2002-05-28,46.586494,46.641998,45.911194,46.031452,30.264834999999998,558200
2002-05-29,45.661423,46.244217,45.661423,45.929695,30.197917999999998,439900
2002-05-30,45.929695,46.253468,45.05088,45.689178000000005,30.039782000000002,589100
2002-05-31,45.920444,46.66975,45.790936,46.392231,30.502026,844300
2002-06-03,46.716003,46.716003,45.3284,45.3284,29.802585999999998,753000
2002-06-04,45.33765,45.587418,44.255318,44.893615999999994,29.516724,791500
2002-06-05,45.171139000000004,45.587418,45.013878000000005,45.559666,29.954635999999997,681000
2002-06-06,45.420906,45.85569,44.699352000000005,44.699352000000005,29.388997999999997,521400
